ID,PLIP_score
CZA_docked_complex,0.0000
D01_docked_complex,0.0000
D0T_docked_complex,0.0000
D0V_docked_complex,0.0000
D1A_docked_complex,0.0000
D1E_docked_complex,0.0000
D1Z_docked_complex,0.0000
D30_docked_complex,0.0000
D34_docked_complex,0.0000
D42_docked_complex,0.0000
D46_docked_complex,0.0000
D4C_docked_complex,0.0000
D64_docked_complex,0.0000
D71_docked_complex,0.0000
D7H_docked_complex,0.0000
D96_docked_complex,0.0000
D9P_docked_complex,0.0000
D9Y_docked_complex,0.0000
DBO_docked_complex,0.0000
DF3_docked_complex,0.0000
DGW_docked_complex,0.0000
DJK_docked_complex,0.0000
DJZ_docked_complex,0.0000
DKM_docked_complex,0.0000
DKU_docked_complex,0.0000
DLU_docked_complex,0.0000
DLW_docked_complex,0.0000
DNI_docked_complex,0.0000
DO1_docked_complex,0.0000
DOK_docked_complex,0.0000
DQK_docked_complex,0.0000
DQO_docked_complex,0.0000
DRF_docked_complex,0.0000
DS9_docked_complex,0.0000
DSI_docked_complex,0.0000
DUH_docked_complex,0.0000
DWG_docked_complex,0.0000
DWY_docked_complex,0.0000
DXB_docked_complex,0.0000
DYR_docked_complex,0.0000
DYU_docked_complex,0.0000
DZ9_docked_complex,0.0000
DZQ_docked_complex,0.0000
DZR_docked_complex,0.0000
DZS_docked_complex,0.0000
DZU_docked_complex,0.0000
E05_docked_complex,0.0000
E0L_docked_complex,0.0000
E1M_docked_complex,0.0000
E2J_docked_complex,0.0000
E31_docked_complex,0.0000
E36_docked_complex,0.0000
E3E_docked_complex,0.0000
E3U_docked_complex,0.0000
E46_docked_complex,0.0000
E56_docked_complex,0.0000
E5S_docked_complex,0.0000
E66_docked_complex,0.0000
E6A_docked_complex,0.0000
E6L_docked_complex,0.0000
E6O_docked_complex,0.0000
E74_docked_complex,0.0000
E77_docked_complex,0.0000
E7H_docked_complex,0.0000
E7M_docked_complex,0.0000
E7V_docked_complex,0.0000
E88_docked_complex,0.0000
E8I_docked_complex,0.0000
E9B_docked_complex,0.0000
EA3_docked_complex,0.0000
EBE_docked_complex,0.0000
EC8_docked_complex,0.0000
ECF_docked_complex,0.0000
ECV_docked_complex,0.0000
ED0_docked_complex,0.0000
ED7_docked_complex,0.0000
EDD_docked_complex,0.0000
EE2_docked_complex,0.0000
EE6_docked_complex,0.0000
EG6_docked_complex,0.0000
EGO_docked_complex,0.0000
EJG_docked_complex,0.0000
EJU_docked_complex,0.0000
EKL_docked_complex,0.0000
EKM_docked_complex,0.0000
EL8_docked_complex,0.0000
EL9_docked_complex,0.0000
ELV_docked_complex,0.0000
ELW_docked_complex,0.0000
EL_docked_complex,0.0000
EMH_docked_complex,0.0000
EN3_docked_complex,0.0000
EN6_docked_complex,0.0000
ENZ_docked_complex,0.0000
EO4_docked_complex,0.0000
EOF_docked_complex,0.0000
EST_docked_complex,0.0000
ET7_docked_complex,0.0000
ETC_docked_complex,0.0000
EUI_docked_complex,0.0000
EUR_docked_complex,0.0000
EW1_docked_complex,0.0000
EWS_docked_complex,0.0000
EX3_docked_complex,0.0000
EY1_docked_complex,0.0000
EZB_docked_complex,0.0000
EZR_docked_complex,0.0000
EZZ_docked_complex,0.0000
F1M_docked_complex,0.0000
F2V_docked_complex,0.0000
F4F_docked_complex,0.0000
F4N_docked_complex,0.0000
F4P_docked_complex,0.0000
F5Y_docked_complex,0.0000
F6E_docked_complex,0.0000
F6M_docked_complex,0.0000
F6Y_docked_complex,0.0000
FBQ_docked_complex,0.0000
FCC_docked_complex,0.0000
FDZ_docked_complex,0.0000
FE6_docked_complex,0.0000
FE7_docked_complex,0.0000
FEX_docked_complex,0.0000
FFE_docked_complex,0.0000
FFY_docked_complex,0.0000
FGH_docked_complex,0.0000
FHT_docked_complex,0.0000
FHZ_docked_complex,0.0000
FIZ_docked_complex,0.0000
FJ0_docked_complex,0.0000
FJZ_docked_complex,0.0000
FKO_docked_complex,0.0000
FMW_docked_complex,0.0000
FMY_docked_complex,0.0000
FN0_docked_complex,0.0000
FNI_docked_complex,0.0000
FNT_docked_complex,0.0000
FO0_docked_complex,0.0000
FPW_docked_complex,0.0000
FPX_docked_complex,0.0000
FR0_docked_complex,0.0000
FR4_docked_complex,0.0000
FS7_docked_complex,0.0000
FSZ_docked_complex,0.0000
FU9_docked_complex,0.0000
FVM_docked_complex,0.0000
FWX_docked_complex,0.0000
FZ1_docked_complex,0.0000
FZ8_docked_complex,0.0000
G1W_docked_complex,0.0000
G3O_docked_complex,0.0000
G4C_docked_complex,0.0000
G4E_docked_complex,0.0000
G4I_docked_complex,0.0000
G5X_docked_complex,0.0000
G7K_docked_complex,0.0000
G7X_docked_complex,0.0000
G96_docked_complex,0.0000
G9B_docked_complex,0.0000
G9K_docked_complex,0.0000
G9N_docked_complex,0.0000
G9P_docked_complex,0.0000
G9U_docked_complex,0.0000
GA9_docked_complex,0.0000
GAJ_docked_complex,0.0000
GAS_docked_complex,0.0000
GFJ_docked_complex,0.0000
GFS_docked_complex,0.0000
GFZ_docked_complex,0.0000
GGY_docked_complex,0.0000
GHF_docked_complex,0.0000
GHT_docked_complex,0.0000
GI5_docked_complex,0.0000
GIK_docked_complex,0.0000
GIN_docked_complex,0.0000
GIT_docked_complex,0.0000
GJA_docked_complex,0.0000
GK6_docked_complex,0.0000
GM4_docked_complex,0.0000
GNI_docked_complex,0.0000
GOD_docked_complex,0.0000
GOK_docked_complex,0.0000
GON_docked_complex,0.0000
GQ8_docked_complex,0.0000
GQC_docked_complex,0.0000
GRZ_docked_complex,0.0000
GS7_docked_complex,0.0000
GSG_docked_complex,0.0000
GSK_docked_complex,0.0000
GTV_docked_complex,0.0000
GVK_docked_complex,0.0000
GWJ_docked_complex,0.0000
GWR_docked_complex,0.0000
GY3_docked_complex,0.0000
GY9_docked_complex,0.0000
GYK_docked_complex,0.0000
GYR_docked_complex,0.0000
H0L_docked_complex,0.0000
H0N_docked_complex,0.0000
H0O_docked_complex,0.0000
H10_docked_complex,0.0000
H1U_docked_complex,0.0000
H3F_docked_complex,0.0000
H46_docked_complex,0.0000
H56_docked_complex,0.0000
H6A_docked_complex,0.0000
H6X_docked_complex,0.0000
H88_docked_complex,0.0000
H8S_docked_complex,0.0000
H94_docked_complex,0.0000
H9G_docked_complex,0.0000
H9X_docked_complex,0.0000
HAT_docked_complex,0.0000
HC6_docked_complex,0.0000
HFU_docked_complex,0.0000
HIZ_docked_complex,0.0000
HJ9_docked_complex,0.0000
HK1_docked_complex,0.0000
HL1_docked_complex,0.0000
HL8_docked_complex,0.0000
HLI_docked_complex,0.0000
HLM_docked_complex,0.0000
HM6_docked_complex,0.0000
HN4_docked_complex,0.0000
HOJ_docked_complex,0.0000
HQL_docked_complex,0.0000
HQM_docked_complex,0.0000
HRA_docked_complex,0.0000
HRQ_docked_complex,0.0000
HRY_docked_complex,0.0000
HUP_docked_complex,0.0000
HUX_docked_complex,0.0000
HVN_docked_complex,0.0000
HWG_docked_complex,0.0000
HWL_docked_complex,0.0000
HZJ_docked_complex,0.0000
HZO_docked_complex,0.0000
I01_docked_complex,0.0000
I0A_docked_complex,0.0000
I0J_docked_complex,0.0000
I21_docked_complex,0.0000
I2W_docked_complex,0.0000
I30_docked_complex,0.0000
I5G_docked_complex,0.0000
I5N_docked_complex,0.0000
I73_docked_complex,0.0000
I9V_docked_complex,0.0000
IBH_docked_complex,0.0000
IBQ_docked_complex,0.0000
ICV_docked_complex,0.0000
ICX_docked_complex,0.0000
IDA_docked_complex,0.0000
IET_docked_complex,0.0000
IFB_docked_complex,0.0000
IHA_docked_complex,0.0000
IHJ_docked_complex,0.0000
IIA_docked_complex,0.0000
IKG_docked_complex,0.0000
IMH_docked_complex,0.0000
IMJ_docked_complex,0.0000
INQ_docked_complex,0.0000
IP7_docked_complex,0.0000
IR2_docked_complex,0.0000
IR6_docked_complex,0.0000
IUC_docked_complex,0.0000
IUV_docked_complex,0.0000
IV7_docked_complex,0.0000
IW8_docked_complex,0.0000
IX1_docked_complex,0.0000
IX9_docked_complex,0.0000
IXA_docked_complex,0.0000
IXQ_docked_complex,0.0000
IYF_docked_complex,0.0000
IZ9_docked_complex,0.0000
IZA_docked_complex,0.0000
J0V_docked_complex,0.0000
J20_docked_complex,0.0000
J29_docked_complex,0.0000
J2V_docked_complex,0.0000
J32_docked_complex,0.0000
J3V_docked_complex,0.0000
J41_docked_complex,0.0000
J4F_docked_complex,0.0000
J4H_docked_complex,0.0000
J63_docked_complex,0.0000
J6C_docked_complex,0.0000
J6E_docked_complex,0.0000
J6T_docked_complex,0.0000
J7R_docked_complex,0.0000
J8C_docked_complex,0.0000
J91_docked_complex,0.0000
J9R_docked_complex,0.0000
J9U_docked_complex,0.0000
J9Z_docked_complex,0.0000
JAN_docked_complex,0.0000
JCF_docked_complex,0.0000
JCK_docked_complex,0.0000
JDP_docked_complex,0.0000
JDW_docked_complex,0.0000
JED_docked_complex,0.0000
JEJ_docked_complex,0.0000
JEV_docked_complex,0.0000
JFG_docked_complex,0.0000
JH8_docked_complex,0.0000
JJN_docked_complex,0.0000
JJS_docked_complex,0.0000
JML_docked_complex,0.0000
JNI_docked_complex,0.0000
JNJ_docked_complex,0.0000
JO0_docked_complex,0.0000
JPH_docked_complex,0.0000
JPK_docked_complex,0.0000
JR9_docked_complex,0.0000
JSW_docked_complex,0.0000
JT5_docked_complex,0.0000
JTC_docked_complex,0.0000
JUA_docked_complex,0.0000
JUM_docked_complex,0.0000
JUQ_docked_complex,0.0000
JVE_docked_complex,0.0000
JX4_docked_complex,0.0000
JXI_docked_complex,0.0000
JYG_docked_complex,0.0000
JYJ_docked_complex,0.0000
JYO_docked_complex,0.0000
JZG_docked_complex,0.0000
K06_docked_complex,0.0000
K3R_docked_complex,0.0000
K3X_docked_complex,0.0000
K4A_docked_complex,0.0000
K5K_docked_complex,0.0000
K6C_docked_complex,0.0000
K70_docked_complex,0.0000
K78_docked_complex,0.0000
K88_docked_complex,0.0000
K9T_docked_complex,0.0000
KA7_docked_complex,0.0000
KAV_docked_complex,0.0000
KB0_docked_complex,0.0000
KDT_docked_complex,0.0000
KDU_docked_complex,0.0000
KGW_docked_complex,0.0000
KH5_docked_complex,0.0000
KI9_docked_complex,0.0000
KII_docked_complex,0.0000
KJE_docked_complex,0.0000
KJR_docked_complex,0.0000
KJZ_docked_complex,0.0000
KK4_docked_complex,0.0000
KKK_docked_complex,0.0000
KKM_docked_complex,0.0000
KKQ_docked_complex,0.0000
KN9_docked_complex,0.0000
KO5_docked_complex,0.0000
KQP_docked_complex,0.0000
KR1_docked_complex,0.0000
KRH_docked_complex,0.0000
KSM_docked_complex,0.0000
KTD_docked_complex,0.0000
KUC_docked_complex,0.0000
KUV_docked_complex,0.0000
KV1_docked_complex,0.0000
KVB_docked_complex,0.0000
KVZ_docked_complex,0.0000
KWA_docked_complex,0.0000
KWJ_docked_complex,0.0000
KX0_docked_complex,0.0000
KX8_docked_complex,0.0000
KXO_docked_complex,0.0000
KYX_docked_complex,0.0000
KYY_docked_complex,0.0000
L0G_docked_complex,0.0000
L0I_docked_complex,0.0000
L0P_docked_complex,0.0000
L11_docked_complex,0.0000
L3E_docked_complex,0.0000
L3Z_docked_complex,0.0000
L45_docked_complex,0.0000
L86_docked_complex,0.0000
L8D_docked_complex,0.0000
L8I_docked_complex,0.0000
L8J_docked_complex,0.0000
L90_docked_complex,0.0000
L9K_docked_complex,0.0000
LBD_docked_complex,0.0000
LBJ_docked_complex,0.0000
LE8_docked_complex,0.0000
LFX_docked_complex,0.0000
LFZ_docked_complex,0.0000
LG1_docked_complex,0.0000
LI2_docked_complex,0.0000
LIC_docked_complex,0.0000
LJF_docked_complex,0.0000
LK8_docked_complex,0.0000
LKQ_docked_complex,0.0000
LLS_docked_complex,0.0000
LLX_docked_complex,0.0000
LQB_docked_complex,0.0000
LQQ_docked_complex,0.0000
LRA_docked_complex,0.0000
LRD_docked_complex,0.0000
LS4_docked_complex,0.0000
LTI_docked_complex,0.0000
LTJ_docked_complex,0.0000
LUE_docked_complex,0.0000
LWH_docked_complex,0.0000
LXF_docked_complex,0.0000
M07_docked_complex,0.0000
M0T_docked_complex,0.0000
M0U_docked_complex,0.0000
M1S_docked_complex,0.0000
M2I_docked_complex,0.0000
M3F_docked_complex,0.0000
M4U_docked_complex,0.0000
M51_docked_complex,0.0000
M7I_docked_complex,0.0000
M8D_docked_complex,0.0000
M8Z_docked_complex,0.0000
M9S_docked_complex,0.0000
MCI_docked_complex,0.0000
MG2_docked_complex,0.0000
MI5_docked_complex,0.0000
MJP_docked_complex,0.0000
MK3_docked_complex,0.0000
MKH_docked_complex,0.0000
MOI_docked_complex,0.0000
MP6_docked_complex,0.0000
MPY_docked_complex,0.0000
MUV_docked_complex,0.0000
MVB_docked_complex,0.0000
MVE_docked_complex,0.0000
MW8_docked_complex,0.0000
MWI_docked_complex,0.0000
MZN_docked_complex,0.0000
N1N_docked_complex,0.0000
N45_docked_complex,0.0000
N4K_docked_complex,0.0000
N5Z_docked_complex,0.0000
N60_docked_complex,0.0000
N6I_docked_complex,0.0000
N6Z_docked_complex,0.0000
N7O_docked_complex,0.0000
N7W_docked_complex,0.0000
N9A_docked_complex,0.0000
N9T_docked_complex,0.0000
NA4_docked_complex,0.0000
NBJ_docked_complex,0.0000
NCZ_docked_complex,0.0000
NE4_docked_complex,0.0000
NFT_docked_complex,0.0000
NH1_docked_complex,0.0000
NH5_docked_complex,0.0000
NH7_docked_complex,0.0000
NHG_docked_complex,0.0000
NI4_docked_complex,0.0000
NI7_docked_complex,0.0000
NIH_docked_complex,0.0000
NJO_docked_complex,0.0000
NKJ_docked_complex,0.0000
NL4_docked_complex,0.0000
NL9_docked_complex,0.0000
NLI_docked_complex,0.0000
NLT_docked_complex,0.0000
NN0_docked_complex,0.0000
NN6_docked_complex,0.0000
NPP_docked_complex,0.0000
NPV_docked_complex,0.0000
NQ2_docked_complex,0.0000
NS2_docked_complex,0.0000
NS7_docked_complex,0.0000
NSE_docked_complex,0.0000
NT6_docked_complex,0.0000
NTD_docked_complex,0.0000
NVH_docked_complex,0.0000
NVN_docked_complex,0.0000
NVR_docked_complex,0.0000
NVW_docked_complex,0.0000
NVX_docked_complex,0.0000
NW2_docked_complex,0.0000
NX4_docked_complex,0.0000
NXG_docked_complex,0.0000
NY3_docked_complex,0.0000
O0A_docked_complex,0.0000
O16_docked_complex,0.0000
O1Q_docked_complex,0.0000
O1V_docked_complex,0.0000
O28_docked_complex,0.0000
O2B_docked_complex,0.0000
O5F_docked_complex,0.0000
O5G_docked_complex,0.0000
O5Y_docked_complex,0.0000
O6U_docked_complex,0.0000
O6V_docked_complex,0.0000
O75_docked_complex,0.0000
O9D_docked_complex,0.0000
O9I_docked_complex,0.0000
OA0_docked_complex,0.0000
OD9_docked_complex,0.0000
ODJ_docked_complex,0.0000
OFT_docked_complex,0.0000
OHW_docked_complex,0.0000
OIJ_docked_complex,0.0000
OJ7_docked_complex,0.0000
OKC_docked_complex,0.0000
OLR_docked_complex,0.0000
OND_docked_complex,0.0000
OPV_docked_complex,0.0000
OS8_docked_complex,0.0000
OTJ_docked_complex,0.0000
OTL_docked_complex,0.0000
OU6_docked_complex,0.0000
OVI_docked_complex,0.0000
OX1_docked_complex,0.0000
OXI_docked_complex,0.0000
OZ5_docked_complex,0.0000
OZ8_docked_complex,0.0000
P04_docked_complex,0.0000
P19_docked_complex,0.0000
P30_docked_complex,0.0000
P3Y_docked_complex,0.0000
P4X_docked_complex,0.0000
P7Q_docked_complex,0.0000
P8O_docked_complex,0.0000
P9J_docked_complex,0.0000
P9K_docked_complex,0.0000
PD6_docked_complex,0.0000
PDS_docked_complex,0.0000
PGI_docked_complex,0.0000
PH9_docked_complex,0.0000
PI3_docked_complex,0.0000
PIR_docked_complex,0.0000
PJU_docked_complex,0.0000
PK5_docked_complex,0.0000
PKA_docked_complex,0.0000
PKG_docked_complex,0.0000
PM1_docked_complex,0.0000
PMU_docked_complex,0.0000
PO7_docked_complex,0.0000
PQF_docked_complex,0.0000
PQG_docked_complex,0.0000
PQI_docked_complex,0.0000
PQQ_docked_complex,0.0000
PR1_docked_complex,0.0000
PRM_docked_complex,0.0000
PT7_docked_complex,0.0000
PV7_docked_complex,0.0000
PW2_docked_complex,0.0000
PWI_docked_complex,0.0000
PX1_docked_complex,0.0000
PXD_docked_complex,0.0000
PZD_docked_complex,0.0000
PZL_docked_complex,0.0000
Q09_docked_complex,0.0000
Q0O_docked_complex,0.0000
Q1G_docked_complex,0.0000
Q22_docked_complex,0.0000
Q2U_docked_complex,0.0000
Q54_docked_complex,0.0000
Q55_docked_complex,0.0000
Q6I_docked_complex,0.0000
Q6S_docked_complex,0.0000
Q8J_docked_complex,0.0000
Q9G_docked_complex,0.0000
QAG_docked_complex,0.0000
QAR_docked_complex,0.0000
QBB_docked_complex,0.0000
QCP_docked_complex,0.0000
QD5_docked_complex,0.0000
QDT_docked_complex,0.0000
QEW_docked_complex,0.0000
QF4_docked_complex,0.0000
QFN_docked_complex,0.0000
QG5_docked_complex,0.0000
QGM_docked_complex,0.0000
QGP_docked_complex,0.0000
QHK_docked_complex,0.0000
QK2_docked_complex,0.0000
QKM_docked_complex,0.0000
QKP_docked_complex,0.0000
QLL_docked_complex,0.0000
QNR_docked_complex,0.0000
QOP_docked_complex,0.0000
QQ3_docked_complex,0.0000
QQ5_docked_complex,0.0000
QQC_docked_complex,0.0000
QR2_docked_complex,0.0000
QR7_docked_complex,0.0000
QSJ_docked_complex,0.0000
QSV_docked_complex,0.0000
QU0_docked_complex,0.0000
QUA_docked_complex,0.0000
QUJ_docked_complex,0.0000
QV5_docked_complex,0.0000
QVZ_docked_complex,0.0000
QW7_docked_complex,0.0000
QWI_docked_complex,0.0000
QWY_docked_complex,0.0000
QZK_docked_complex,0.0000
R07_docked_complex,0.0000
R09_docked_complex,0.0000
R2E_docked_complex,0.0000
R34_docked_complex,0.0000
R3D_docked_complex,0.0000
R44_docked_complex,0.0000
R4I_docked_complex,0.0000
R4K_docked_complex,0.0000
R4M_docked_complex,0.0000
R4Q_docked_complex,0.0000
R4Z_docked_complex,0.0000
R5Y_docked_complex,0.0000
R6D_docked_complex,0.0000
R6Q_docked_complex,0.0000
R78_docked_complex,0.0000
R86_docked_complex,0.0000
R89_docked_complex,0.0000
R8J_docked_complex,0.0000
RAJ_docked_complex,0.0000
RCP_docked_complex,0.0000
RD2_docked_complex,0.0000
REF_docked_complex,0.0000
RHM_docked_complex,0.0000
RI4_docked_complex,0.0000
RKG_docked_complex,0.0000
RM9_docked_complex,0.0000
RMK_docked_complex,0.0000
RN9_docked_complex,0.0000
RO6_docked_complex,0.0000
ROV_docked_complex,0.0000
RP4_docked_complex,0.0000
RPB_docked_complex,0.0000
RPF_docked_complex,0.0000
RPR_docked_complex,0.0000
RQE_docked_complex,0.0000
RQI_docked_complex,0.0000
RS1_docked_complex,0.0000
RS5_docked_complex,0.0000
RSS_docked_complex,0.0000
RT2_docked_complex,0.0000
RT7_docked_complex,0.0000
RUA_docked_complex,0.0000
RW3_docked_complex,0.0000
RWO_docked_complex,0.0000
RXN_docked_complex,0.0000
RYG_docked_complex,0.0000
S09_docked_complex,0.0000
S0L_docked_complex,0.0000
S0R_docked_complex,0.0000
S2Q_docked_complex,0.0000
S3O_docked_complex,0.0000
S3Z_docked_complex,0.0000
S40_docked_complex,0.0000
S41_docked_complex,0.0000
S4N_docked_complex,0.0000
S4Z_docked_complex,0.0000
S51_docked_complex,0.0000
S61_docked_complex,0.0000
S63_docked_complex,0.0000
S6X_docked_complex,0.0000
S8T_docked_complex,0.0000
S9C_docked_complex,0.0000
SB3_docked_complex,0.0000
SBC_docked_complex,0.0000
SCW_docked_complex,0.0000
SDN_docked_complex,0.0000
SIE_docked_complex,0.0000
SIU_docked_complex,0.0000
SJM_docked_complex,0.0000
SJS_docked_complex,0.0000
SJX_docked_complex,0.0000
SKE_docked_complex,0.0000
SKU_docked_complex,0.0000
SKY_docked_complex,0.0000
SL4_docked_complex,0.0000
SMY_docked_complex,0.0000
SN7_docked_complex,0.0000
SN9_docked_complex,0.0000
SNW_docked_complex,0.0000
SP3_docked_complex,0.0000
SPP_docked_complex,0.0000
SQZ_docked_complex,0.0000
SRW_docked_complex,0.0000
SS8_docked_complex,0.0000
STM_docked_complex,0.0000
SV5_docked_complex,0.0000
SWK_docked_complex,0.0000
SYT_docked_complex,0.0000
SYU_docked_complex,0.0000
T04_docked_complex,0.0000
T14_docked_complex,0.0000
T1T_docked_complex,0.0000
T4B_docked_complex,0.0000
T4U_docked_complex,0.0000
T50_docked_complex,0.0000
T70_docked_complex,0.0000
T74_docked_complex,0.0000
T76_docked_complex,0.0000
T9A_docked_complex,0.0000
TB4_docked_complex,0.0000
TCR_docked_complex,0.0000
TEQ_docked_complex,0.0000
TEX_docked_complex,0.0000
TF2_docked_complex,0.0000
TFK_docked_complex,0.0000
TIV_docked_complex,0.0000
TJC_docked_complex,0.0000
TK1_docked_complex,0.0000
TM3_docked_complex,0.0000
TNC_docked_complex,0.0000
TO3_docked_complex,0.0000
TPM_docked_complex,0.0000
TQH_docked_complex,0.0000
TQT_docked_complex,0.0000
TU5_docked_complex,0.0000
TUH_docked_complex,0.0000
TUI_docked_complex,0.0000
TV2_docked_complex,0.0000
TWI_docked_complex,0.0000
TZ1_docked_complex,0.0000
U0D_docked_complex,0.0000
U0J_docked_complex,0.0000
U0K_docked_complex,0.0000
U1D_docked_complex,0.0000
U1Z_docked_complex,0.0000
U2O_docked_complex,0.0000
U4F_docked_complex,0.0000
U4I_docked_complex,0.0000
U50_docked_complex,0.0000
U5A_docked_complex,0.0000
U5L_docked_complex,0.0000
U5Q_docked_complex,0.0000
U66_docked_complex,0.0000
U6C_docked_complex,0.0000
U7K_docked_complex,0.0000
U7X_docked_complex,0.0000
U9Y_docked_complex,0.0000
UDD_docked_complex,0.0000
UDR_docked_complex,0.0000
UE9_docked_complex,0.0000
UEN_docked_complex,0.0000
UEX_docked_complex,0.0000
UFA_docked_complex,0.0000
UFF_docked_complex,0.0000
UG5_docked_complex,0.0000
UI2_docked_complex,0.0000
UIM_docked_complex,0.0000
UIY_docked_complex,0.0000
UK7_docked_complex,0.0000
ULN_docked_complex,0.0000
UN5_docked_complex,0.0000
UNB_docked_complex,0.0000
UNN_docked_complex,0.0000
UPW_docked_complex,0.0000
UPX_docked_complex,0.0000
USU_docked_complex,0.0000
USX_docked_complex,0.0000
UT2_docked_complex,0.0000
UT5_docked_complex,0.0000
UTH_docked_complex,0.0000
UTK_docked_complex,0.0000
UTM_docked_complex,0.0000
UTY_docked_complex,0.0000
UV5_docked_complex,0.0000
UWL_docked_complex,0.0000
UX4_docked_complex,0.0000
UXH_docked_complex,0.0000
UZ5_docked_complex,0.0000
UZT_docked_complex,0.0000
V0L_docked_complex,0.0000
V37_docked_complex,0.0000
V4T_docked_complex,0.0000
V5Z_docked_complex,0.0000
V6A_docked_complex,0.0000
V6L_docked_complex,0.0000
V7I_docked_complex,0.0000
V9O_docked_complex,0.0000
VAR_docked_complex,0.0000
VBF_docked_complex,0.0000
VBH_docked_complex,0.0000
VBU_docked_complex,0.0000
VCD_docked_complex,0.0000
VEK_docked_complex,0.0000
VFD_docked_complex,0.0000
VFI_docked_complex,0.0000
VFN_docked_complex,0.0000
VG2_docked_complex,0.0000
VG7_docked_complex,0.0000
VGA_docked_complex,0.0000
VHC_docked_complex,0.0000
VIN_docked_complex,0.0000
VJZ_docked_complex,0.0000
VKB_docked_complex,0.0000
VKM_docked_complex,0.0000
VKT_docked_complex,0.0000
VLY_docked_complex,0.0000
VML_docked_complex,0.0000
VMM_docked_complex,0.0000
VMR_docked_complex,0.0000
VN5_docked_complex,0.0000
VNT_docked_complex,0.0000
VOO_docked_complex,0.0000
VR3_docked_complex,0.0000
VRW_docked_complex,0.0000
VWG_docked_complex,0.0000
VWL_docked_complex,0.0000
VX0_docked_complex,0.0000
VX2_docked_complex,0.0000
VXJ_docked_complex,0.0000
VZJ_docked_complex,0.0000
VZY_docked_complex,0.0000
W13_docked_complex,0.0000
W19_docked_complex,0.0000
W20_docked_complex,0.0000
W47_docked_complex,0.0000
W62_docked_complex,0.0000
W8O_docked_complex,0.0000
W8S_docked_complex,0.0000
W9X_docked_complex,0.0000
WBA_docked_complex,0.0000
WBS_docked_complex,0.0000
WC1_docked_complex,0.0000
WCY_docked_complex,0.0000
WF7_docked_complex,0.0000
WFE_docked_complex,0.0000
WFT_docked_complex,0.0000
WHJ_docked_complex,0.0000
WHO_docked_complex,0.0000
WI5_docked_complex,0.0000
WIV_docked_complex,0.0000
WJO_docked_complex,0.0000
WLK_docked_complex,0.0000
WMI_docked_complex,0.0000
WOQ_docked_complex,0.0000
WP6_docked_complex,0.0000
WQK_docked_complex,0.0000
WRU_docked_complex,0.0000
WT3_docked_complex,0.0000
WX0_docked_complex,0.0000
WYF_docked_complex,0.0000
WYU_docked_complex,0.0000
WZU_docked_complex,0.0000
X0A_docked_complex,0.0000
X18_docked_complex,0.0000
X1T_docked_complex,0.0000
X1Y_docked_complex,0.0000
X28_docked_complex,0.0000
X2L_docked_complex,0.0000
X32_docked_complex,0.0000
X3L_docked_complex,0.0000
X3Q_docked_complex,0.0000
X4G_docked_complex,0.0000
X4Z_docked_complex,0.0000
X6D_docked_complex,0.0000
X6Q_docked_complex,0.0000
X8U_docked_complex,0.0000
X92_docked_complex,0.0000
X9J_docked_complex,0.0000
X9K_docked_complex,0.0000
XAF_docked_complex,0.0000
XBL_docked_complex,0.0000
XCE_docked_complex,0.0000
XE2_docked_complex,0.0000
XE3_docked_complex,0.0000
XEF_docked_complex,0.0000
XET_docked_complex,0.0000
XEX_docked_complex,0.0000
XFA_docked_complex,0.0000
XFJ_docked_complex,0.0000
XHC_docked_complex,0.0000
XHE_docked_complex,0.0000
XHV_docked_complex,0.0000
XI3_docked_complex,0.0000
XJI_docked_complex,0.0000
XJX_docked_complex,0.0000
XKG_docked_complex,0.0000
XKL_docked_complex,0.0000
XKM_docked_complex,0.0000
XL5_docked_complex,0.0000
XLQ_docked_complex,0.0000
XNB_docked_complex,0.0000
XNH_docked_complex,0.0000
XO5_docked_complex,0.0000
XOL_docked_complex,0.0000
XON_docked_complex,0.0000
XOO_docked_complex,0.0000
XOU_docked_complex,0.0000
XQL_docked_complex,0.0000
XQR_docked_complex,0.0000
XR0_docked_complex,0.0000
XRI_docked_complex,0.0000
XRZ_docked_complex,0.0000
XSH_docked_complex,0.0000
XTD_docked_complex,0.0000
XV0_docked_complex,0.0000
XVI_docked_complex,0.0000
XW9_docked_complex,0.0000
XWA_docked_complex,0.0000
XWJ_docked_complex,0.0000
XWK_docked_complex,0.0000
XX9_docked_complex,0.0000
XXQ_docked_complex,0.0000
XY5_docked_complex,0.0000
XZB_docked_complex,0.0000
Y07_docked_complex,0.0000
Y1W_docked_complex,0.0000
Y23_docked_complex,0.0000
Y2D_docked_complex,0.0000
Y2S_docked_complex,0.0000
Y2Z_docked_complex,0.0000
Y3I_docked_complex,0.0000
Y3M_docked_complex,0.0000
Y5C_docked_complex,0.0000
Y5L_docked_complex,0.0000
Y6C_docked_complex,0.0000
Y6X_docked_complex,0.0000
Y8U_docked_complex,0.0000
Y9B_docked_complex,0.0000
YA5_docked_complex,0.0000
YAL_docked_complex,0.0000
YAQ_docked_complex,0.0000
YB3_docked_complex,0.0000
YCJ_docked_complex,0.0000
YDH_docked_complex,0.0000
YDT_docked_complex,0.0000
YDW_docked_complex,0.0000
YEX_docked_complex,0.0000
YF2_docked_complex,0.0000
YFE_docked_complex,0.0000
YHD_docked_complex,0.0000
YHY_docked_complex,0.0000
YIX_docked_complex,0.0000
