ID,SMILES,affinity,COM,RMSD,mcs_size,PLIP_sim_1MVN,PLIP_sim_1QZU_pred,Cluster
KNT,c1ccc(cc1)CCCCOc2ccc(cc2)C(=O)Nc3cccc4c3OC(=CC4=O)c5[nH]nnn5,-8.47,1.87147309059478,1.00521125529642,9,0.4,0.4,2608
6KP,Cc1c(cc2c(n1)[nH]cn2)n3c4ccc(cc4c5c3c[nH]n5)F,-8.45,2.37700778980333,1.36490701667325,4,0.8,0.4,no
FIJ,C[C@]1(CC(c2cc(c(cc2O1)O)Cl)(C)C)c3cc(c(cc3O)O)Cl,-9,2.49952752643165,0.220496103044423,4,0.4,0.4,no
KLX,c1ccc(cc1)O[C@H]2CC[C@H]([C@H](C2)COc3cccc(c3)Cl)C(=O)O,-7.97,1.30072918839596,0.386482581981521,4,0.4,0.6,no
O6R,Cc1c(ccc2c1C(=O)N(N=N2)Cc3ccc(cc3)F)C(=O)C4=CNN(C4=O)C,-8.98,2.51844708682909,0.16891654099036,4,0.4,0.4,no
VX8,Cc1ccc(nc1c2cccc(c2)C(=O)O)NC(=O)C3(CC3)c4ccc5c(c4)OC(O5)(F)F,-9.38,2.65430776575652,2.29273287000829,4,0.4,0.4,2343
LY5,C1C[C@H]2CN[C@@H](C[C@H]2C[C@H]1CN3CC(C[C@H]3C(=O)O)(F)F)C(=O)O,-8.21,1.37962353540362,7.04600575943954,3,0.4,0.4,2042
6SR,c1cc2c(cc1C(=O)N3CCN(CC3)c4ccc5c(c4)CCC5=O)OCO2,-9,3.48967027280611,2.38418579101562e-07,1,0.6,0.6,2306
7LL,c1ccc2c(c1)ccc(c2/C=N\NC(=O)c3ccccc3O)O,-8.18,2.53287132128976,6.33241428548922,3,0.6,0.6,no
78H,c1cc(ccc1C(=O)O)NCC2=NC3=C(NC2)N=C(NC3=O)N,-9.12,3.30594100349563,6.34118398125536,5,0.4,0.8,2555
KMP,c1cc(ccc1C2=C(C(=O)c3c(cc(cc3O2)O)O)O)O,-8.59,1.23078530098452,8.70391780815569,2,0.2,0.6,no
S1E,B1(c2cc(ccc2CO1)C(=O)N(Cc3ccccc3)Cc4ccccc4)O,-8.23,2.07830088447498,1.89179661774092,6,0.6,0.4,1117
X9T,Cc1c(cnc(c1Cl)Oc2cccc3c2C(CO3)(C)C)N4c5c(cnc(n5)C)NC4=O,-8.67,2.98855474929079,0.380586396002965,4,0.4,0.6,no
1FW,c1cc2c(cc1F)C(=O)N(C=N2)[C@@H](CC3CCCCC3)C(=O)Nc4nccs4,-8.37,3.16066778556506,6.08763753225268,8,0.6,0.8,no
YU7,c1ccc(cc1)c2cn(cc2C(=O)NO)Cc3ccccc3Cl,-8.44,3.13500634900927,6.32779100551177,3,0.6,0.6,no
H2B,C[C@@H]([C@@H]([C@H]1CNC2=NC(=NC(=O)C2=N1)N)O)O,-7.95,1.67264626344264,6.98912447024494,9,0.4,0.8,no
H6W,CN(C)CCCNc1ccn2c(n1)c(cn2)c3ccc4c(c3)OCO4,-7.84,0.765079511336327,4.77702232660149,13,0.4,0.6,no
UE2,CC1(CCN(CC1)Cc2ccc(cc2)C(=O)NC[C@@]3(CCCN(C3)c4cc(ncn4)NC)O)C,-8.48,1.22199438184998,6.09639883938488,6,0.2,0.6,2032
U9U,c1ccc(c(c1)CC2=NC(=O)C(=C(N2)C(=O)NCCc3ccncc3)O)C(F)(F)F,-9.12,1.00666230617445,5.27160096383869,9,0.2,0.4,no
PQC,c1ccc(cc1)c2cc3c(s2)ccc4c3nc(nc4)Nc5cccc(c5)S(=O)(=O)N,-8.61,2.50661056569253,7.05254580711766,2,0.4,0.4,1852
JJB,CCCOc1ccc(cc1CNC(=O)c2ccc(cc2)c3ncccn3)C(=O)NS(=O)(=O)Cc4ccccc4,-8.66,2.55498003865591,0.767678469211427,9,0.4,0.4,no
9OZ,C[C@H](c1cccc2c1cccc2)N3CC4(C3)CC(C4)C(=O)NCc5ccnc(c5)OC,-8.55,2.44619657160864,6.25123070759808,6,0.4,0.4,no
MKR,CC(=O)C1=NN2c3cc(ccc3OC[C@H]2[C@@]1(CCCN4CCN(CC4)C(=O)C)c5ccccc5)F,-8.82,3.77579235249391,1.64611586866186,8,0.8,0.8,no
QWR,CC1(CCN(CC1)Cc2ccc3nc(cn3c2)Cn4cc(nn4)c5cc(cc6c5c[nH]n6)Br)C,-9.77,2.95134044313309,0.132469621696103,4,0.4,0.4,no
2YB,Cc1cc(cc(c1c2cccc(c2)COc3ccc4c(c3)OC[C@H]4CC(=O)O)C)OCCCS(=O)(=O)C,-8,0.729169651831715,0.953825163163664,9,0.4,0.4,no
SJ6,Cc1ccc2c(c1)oc(n2)c3ccc(cc3)CNC(=O)c4cccnc4,-9.11,1.08970266373871,5.49019271375197,6,0.4,0.2,no
6VT,c1cc(ccc1c2cc3c(cc2Cl)[nH]cc3C(=O)O)C4(CCC4)O,-8.15,1.67363587020283,7.0455420014383,3,0.4,0.4,no
DY2,Cc1c(c2ccc(cc2nc1c3cc(cnc3)c4ccc(cc4)OC(F)(F)F)OC)O,-8.9,3.45418485362624,0.553567971196308,4,0.4,0.6,no
PZS,CCCC/C=C/C1=C(C(=O)[C@@]2(O1)[C@H]([C@@](NC2=O)(C(=O)c3ccccc3)OC)O)C,-7.93,1.69397214583679,1.61206286955623,9,0.4,0.6,no
30I,[H]/N=C(/N)\NC(=O)c1c(nc(c(n1)c2cnc(nc2)OC)N3CCCCCC3)N,-7.85,1.35784829113818,2.58315549312811,4,0.4,0.6,no
5UO,c1cc(ccc1C2CCN(CC2)CCc3cnn(c3)c4c5c(ccn4)C(=O)NC=N5)Cl,-9.55,3.80663726266897,1.36340966920377,6,0.4,0.8,2570
O2H,CCCC1=Nc2ccc(cc2C(O1)(C)C)NC(=O)Cc3c(cc(cn3)Oc4ccnc5c4ccc(c5)OC)OC,-8.22,1.98455037666152,0.97117892917227,8,0.4,0.4,2524
L6E,CNC(=O)COC(=O)/C=C/CNC(=O)C1=CC2=C(CCCC2)NC1=O,-8.53,3.1936575787203,5.18450470075391,9,0.4,0.6,no
VOC,CCc1cccc2c1n[nH]c2C(=O)N3CCc4c(nco4)C3,-7.97,2.40278128062524,0.984300963143489,6,0.6,0.6,no
O76,CCOC(=O)C1=Nc2ccc(c(c2C(=O)N1c3ccccc3)C)C(=O)C4=CNN(C4=O)C,-8.41,3.03117559980211,2.06123215753725,6,0.4,0.6,no
TRW,c1ccc(cc1)NNc2ccc3c(c[nH]c3c2O)C[C@@H](C=O)N,-7.85,1.02713525289281,6.23467800105214,9,0.6,0.4,1847
O5J,COc1ccc(cc1)C(=O)CN2C(=O)C(NC2=O)(c3ccccc3)c4ccccc4,-8.23,2.72957080822143,0.996062996950257,4,0.4,0.6,no
ZTY,C[C@@H]1c2ccc(cc2C=CN(C1=O)C)OCCCCCOc3ccc4c(c3)C=CN(C(=O)[C@@H]4C)C,-9.31,3.08505391361194,1.81195580854041,9,0.4,0.4,1367
I39,Cc1ccccc1c2c(c(cc[n+]2[O-])C(=O)c3ccc(cc3F)F)N,-8.45,2.54274664335297,0.915748115345925,4,0.4,0.4,no
66P,c1ccc2c(c1)[nH]c(n2)C3=C(C=CNC3=O)NC4CCC(CC4)N,-8.08,2.51227048714905,7.05288467274381,2,0.4,0.8,no
USV,C=C[C@H]1CN(C(=O)[C@@H]2CCC[C@H]1N2S(=O)(=O)c3cc(cc(c3)Cl)Cl)Cc4ccccn4,-8.57,3.26623620868863,0.876965616069201,3,0.4,0.6,no
7JD,c1cc(ccc1c2cc3c(c(c2)O)N=CNC3=O)F,-8.39,1.50403851204135,8.70392816849681,2,0.2,0.6,no
4RD,c1cc(nc2c1[nH]c(n2)NCCCN[C@@H]3CCOc4c3cc(cc4Cl)Cl)F,-8.31,1.34242020117674,6.60450610096483,12,0.2,0.6,no
5LK,CN1CCN(CC1)c2cccc(c2)c3cnn4c3N=C[C@H](C4N)c5ccc(cc5)O,-9.21,2.33978709730357,3.38510527692182,4,0.2,0.6,no
925,CC1(CC(CC(N1O)(C)C)NC(=O)c2cccc(c2)c3cc4nccc(n4n3)Nc5cccc(c5)O)C,-9.65,2.44864877802937,2.50947270345265,4,0.2,0.6,no
8JM,CCc1c(cnc(c1c2ccc(cc2)O)N)c3ccc4c(c3)cn[nH]4,-8.72,2.92791184675563,0.943916052183568,6,0.4,0.4,2660
4E5,c1c(cc(cc1C(=O)O)O)[C@H]2CCN[C@@H]2C(=O)O,-7.73,0.384596699572978,7.04622422521918,3,0.4,0.6,no
JK8,c1ccc(cc1)[C@H](CN)Oc2c3cc(ccc3on2)c4ccccc4Cl,-8.43,3.1775766744006,5.83560358834332,7,0.4,0.6,no
6E9,CN(c1cccc(c1)OC)S(=O)(=O)c2ccc3c(c2)NC(=O)C(=O)N3,-7.74,1.62398629017419,0.121652109759498,4,0.6,0.8,2667
H2I,c1cc(ccc1CNC(=O)C2=Cc3ccc(c(c3C(=O)C(=C2)O)O)O)O,-8.5,1.91761523987934,6.65068479660035,6,0.2,0.8,no
675,[H]/N=C(/c1ccc2cc(ccc2c1)C(=O)Nc3ccccc3)\N,-9.54,2.465476601088,6.32544347872048,3,0.2,0.6,no
SOZ,Cc1nc2ccc(cc2n1c3nc(c(c(n3)Nc4ccc(cc4)C(F)(F)F)F)N)F,-8.92,3.46433153910397,1.27201822048848,4,0.6,0.4,no
HH6,c1cc(ccc1c2c3ccc(cc3[nH]n2)O)O,-8.31,1.62468807844733,8.70363051640255,2,0.2,0.8,no
SDT,Cc1ccc(c(c1CC[C@H]2[C@@H]3CCC(=O)[C@]3(CCC2=O)C)O)O,-8.1,1.88151189782378,0.988748125872077,6,0.4,0.4,no
4L6,Cc1cc2cn[nH]c2cc1c3cccc4c3nnc(c4N)C(=O)N,-8.72,1.37829795580416,0.0482315724476716,4,0.4,0.2,no
7P4,Cc1cc(n2c(n1)ncn2)[C@H]3CC(CN(C3)C(=O)c4ccc(c(c4)F)F)(F)F,-8.7,2.97714395421976,0.500258289938532,4,0.4,0.4,no
9QL,CN1C(=O)C(=C(N1)c2ccccc2)C(=O)c3ccc(cc3[N+](=O)[O-])N4CCCCC4,-8.65,3.31379110718132,0.505694662972985,4,0.6,0.4,no
4PY,c1c(cncc1OC[C@H](CC2=C3C=CCC=C3N=C2)N)C4=NCC5=NN=CC5=C4,-9.33,2.53108962426693,5.26987067411651,10,0.2,0.6,no
44X,Cc1cc(on1)c2cc(c3nnc(n3c2)[C@@H](C)c4ccc5c(c4)cc(cn5)OCCOC)F,-8.57,2.88773970742567,1.81862305006037,6,0.4,0.4,no
85C,Cc1ccc(cc1Cl)NC(=O)NCc2ccc3c(c2)CN(C3=O)[C@H]4CCC(=O)NC4=O,-11.19,1.91195694163108,6.3001834719799,6,0.2,0.4,2635
T73,C[C@]12CC[C@H](C1(C)C)C[C@H]2OC(=O)c3ccc(cc3)O,-8.02,1.66905505399473,0.430926464689907,4,0.4,0.4,no
IR7,c1cc(ccc1C(=O)CN2CCN(CC2=O)C3CCNCC3)OCC(=O)O,-8.49,1.05716820615271,5.9008683455016,6,0.4,0.2,no
YR9,CC(=O)NCCc1ccc(cc1)S(=O)(=O)NC(=O)Nc2cccc(c2)Br,-8.41,2.74502678330498,4.4505900645509,11,0.4,0.4,no
LDL,c1cc(ccc1Cn2cc(nn2)c3ccc(cc3)N=C4NCCN4)C(=O)NN,-8.95,3.97015524792032,6.32807843680733,3,0.4,0.8,1586
7HK,COC(=O)Cc1ccc2c(c1)NC(=O)c3ccc(cc3N2)Nc4ccncc4,-8.52,2.8915891363768,0.518943773258179,5,0.4,0.4,no
6SH,c1ccc(cc1)n2c(c(cn2)C(=O)NCc3ccc(cc3)C(=O)N[C@@H](CCC4CCCCC4)C(=O)N)N,-9.36,1.86824134810756,5.07726548263929,11,0.4,0.2,2655
UF4,CC(C)(C#Cc1cc2c(nc1)n(cn2)Cc3ccc4c(c3)OC[C@@H](O4)c5ccc(nc5)OC)N,-8.06,1.87630181818739,2.99898081068836,10,0.4,0.4,no
ZXH,C[C@]1(COC[C@@H]1O)N2CCC(CC2)c3cc4cc(ncc4cc3Cl)NC(=O)C5CC5,-8.59,1.34520609970698,1.73173002867848,4,0.2,0.4,no
Y8L,CC1=C(SC(=O)N1C)c2ccnc(n2)N=C3CC=C(C=C3)N4CCNCC4,-8.11,2.12579916400557,0.634773701120478,4,0.4,0.4,no
5XP,c1cc(cc(c1)Cn2nc(nn2)c3c(c(no3)O)C[C@@H](C(=O)O)N)CN,-8.56,4.11625631853764,8.37927738152677,10,0.6,0.8,2368
ABZ,c1cc(ccc1C#N)Nc2nc(nc(n2)N)Cc3c4cc[nH]c4ccc3Cl,-7.89,1.28649266239279,0.0498307640638821,3,0.4,0.4,no
FRS,Cc1cc(c(o1)C(F)(F)F)NC(=O)/N=C\2/NC=C(S2)CCNc3cc(ncn3)Nc4nc[nH]n4,-8.98,1.84662013599061,5.51043821628718,8,0.2,0.4,no
JG2,c1ccc(cc1)CCCCCCC(c2nnc(o2)c3ccccn3)(O)O,-8.66,2.33868077653783,6.76755459869291,10,0.2,0.6,no
HBM,CS(=O)(=O)Nc1ccc(cc1)CCNC(=O)c2ccc(c3c2[nH]c(n3)c4ccc(cc4Cl)Cl)O,-9.73,4.23802639376629,4.87607240610148,9,0.4,0.6,no
J4B,CCc1c(c(ccc1C(=O)NNC(=O)[C@H](c2cc(cc(c2)F)F)O)O)C,-9.61,3.54313262438653,6.93327661468815,7,0.4,0.4,2648
1OU,[H]/N=C(/N)\Nc1ccc(cc1)[C@H](N)P(=O)(O)O,-7.7,1.05858671506925,8.30565298401021,5,0.4,0.6,no
IZX,c1ccc(cc1)c2nc(on2)[C@@H](c3ccccc3)Oc4cccc5c4cc(s5)C(N)N,-8.2,3.42982061856225,9.07232098323731,4,0.6,0.6,no
OZM,c1ccc(cc1)Cc2ccc3c(c2)occ3CC(=O)O,-8.33,0.912668564936157,6.25215294940823,6,0.4,0.2,no
15W,COc1ccc(cc1)C2=CC(=O)c3ccc(cc3O2)O,-7.99,1.83042821117243,2.8184552481677,4,0.4,0.4,no
TG7,c1ccc(cc1)c2c(n3ccccc3n2)Nc4ccc(c(c4)C(=O)O)C(=O)O,-8.04,2.70246840159798,7.04542927536785,3,0.4,0.6,no
BUX,c1cc(cc(c1)Cl)NC2=NC(=O)C3=C(O2)C=C(OC3=O)Cl,-7.92,2.49581128049934,7.05258310266634,2,0.4,0.8,no
SM5,c1cc\2c(cc1c3cn(nc3c4ccncc4)C5CCNCC5)CC/C2=N\O,-8.58,3.51069057552336,8.70495069089459,2,0.6,0.4,no
J7G,c1cc(cc(c1)C(=O)O)C#Cc2cc(ccn2)NC(=O)Nc3ccnc(c3)Cl,-8.37,1.1970279763216,6.33545082386284,3,0.2,0.4,no
6SZ,c1c2c(nc(n1)N)n(cn2)[C@H]3[C@@H]([C@H]4[C@H](O3)COP(=O)(O4)O)O,-8.06,2.1479422428493,8.71576357499267,2,0.4,0.4,no
1FQ,c1cc(ccc1C(=O)c2cc([nH]c2)/C=C/C(=O)/C=C(/C(=O)O)\O)F,-8.96,1.96980319405717,6.95083011995425,6,0.2,0.4,no
561,c1ccc2c(c1)cccc2NC(=O)CCC[N@]3C[C@H](NN3)c4coc5c4cc(c(c5)O)C(=O)O,-9.01,3.87254069697917,5.54901499449627,9,0.6,0.4,2479
XBJ,CC(C)([C@@H]1CNC[C@H]1Nc2c3cc(c(cc3nc(n2)c4cc(ccc4O)F)OC)OC)O,-8.2,3.11917648147504,3.32325614991202,9,0.4,0.6,no
UTO,c1ccnc(c1)c2nnn(n2)Cc3ccc(cn3)C(=O)NN,-7.76,1.80089374230279,6.3281855542938,3,0.4,0.8,1945
A1AMJ,CCNC(=O)c1cc2c([nH]1)ncnc2N[C@H](c3ccc4c(c3)C(=O)N(C=N4)C)C(C)C,-8.61,1.71778529395405,1.07553744739794,11,0.2,0.4,2534
A5G,CC1(CCN(CC1)c2nn3c(cnc3s2)c4ccc(cc4F)F)N,-8.37,2.9441228697563,3.52119886949782,4,0.4,0.4,no
DQ1,CCOC(=O)CCCOc1cc(ccc1OC)NCc2ccc3c(c2)c(nc(n3)N)N,-7.85,2.1388002783871,1.65892167015548,9,0.4,0.6,no
XMV,CCCC[C@H]1CN(C(=O)CN1Cc2cncn2Cc3ccc(cc3)C#N)c4cccc(c4)OC(F)(F)F,-8.06,3.20325338338169,1.43686248019497,9,0.6,0.6,no
VOZ,c1cc(cc2c1cc([nH]2)C(=O)N3CCCc4cnccc4C3)C5CC5,-9.19,2.20709170775587,2.38418579101562e-07,1,0.2,0.4,no
BXZ,c1cc2c(cc1O)onc2c3cc(c(cc3O)O)Br,-8.78,1.93213884144148,8.7038862350891,2,0.2,0.4,no
B18,C[C@H]1CNC(=O)c2c1c3cc(ccc3[nH]2)C(=O)Nc4nc(cs4)C(=O)NCCN(C)C,-8.88,4.30363248233936,4.09978369649646,9,0.4,0.8,no
JP0,COc1ccc(cc1)CN(CC2=Nc3ccccc3C(=O)N2)C(=O)Nc4ccccc4,-8.22,3.03144064695328,1.72076746895697,6,0.6,0.4,no
76S,c1cc(ccc1c2cc(c(c(c2)O)O)C(=O)NCCc3[nH]c(nn3)c4ccncc4)F,-9.74,2.9304920425007,5.21487444689342,9,0.2,0.6,no
A1CAG,CC1(CC1)NC(=O)O[C@@H]2CC[C@@H](C2)c3cc(n[nH]3)NC(=O)CCc4cccnc4,-8.85,2.06657301197845,4.93947758710954,9,0.2,0.4,2330
T5J,Cc1ccc(cc1F)Nc2cc(c3c(n2)cccc3O)C,-7.83,1.84194800771822,1.21502428957082,4,0.6,0.4,2058
5EH,CN(C)CC/C=C/1\c2ccccc2COc3c1cccc3,-8.24,1.57765189855326,2.47900127170619,11,0.6,0.2,no
M4H,c1cc2ccn(c2nc1)C3(CCCC3)CN4C=C(C(=O)C(=C4)O)C(=O)O,-8.07,2.38059143334151,7.04553503374076,3,0.4,0.4,930
MK2,c1ccc2c(c1)cc(o2)c3cc(cc4c3[nH]nc4)Nc5ccnc(n5)N,-8.53,3.27386826468833,7.05234574756437,2,0.4,0.4,1159
6CB,Cc1cc(cc(n1)N)c2ccncc2NC(=O)c3c(ccc(n3)c4ccccc4F)N,-8.92,2.80219057461804,0.205231746622843,4,0.2,0.6,1842
WVM,C[C@H](CNc1cc(ncn1)N2C[C@@](C3(C2)CCC3)(C(=O)O)F)O,-8.21,0.695557112127105,5.1167675262473,9,0.2,0.4,no
A1A5G,c1ccc2c(c1)nc(o2)C(=O)N[C@@H](Cc3ccc(cc3)OCCCCC4CCNCC4)C(=O)O,-8.4,1.53875016081881,6.97831579824375,11,0.4,0.2,2564
KFZ,CCc1cc(n2c(n1)nc(n2)SCc3cc(ccc3Cl)Cl)O,-7.82,2.55431376278651,1.59481108426519,6,0.6,0.6,1814
SZ6,Cc1cnc(nc1c2ccc(cc2)N(Cc3ccc(cc3)CNC(=O)C(F)F)C(=O)c4ccc(cc4O)O)Cl,-8.57,4.42350322416158,4.7590983922041,8,0.6,0.6,no
MQR,C[C@@H]1CCCN(C1)C(=O)c2ccc3c(c2)nccn3,-7.79,1.7181655264538,0.505896950074499,4,0.6,0.4,no
TIJ,c1ccc(cc1)Cn2cc(c3c2cccc3)C4=CC(=O)c5c(cc(cc5O4)O)O,-9.4,2.40900534815756,2.18665137114727,3,0.2,0.4,no
GN5,CC(C)(C)c1ccc(cc1)[C@H]2Nc3c(cccn3)C(=O)N2,-7.88,2.17277779876282,0.455119915704273,12,0.6,0.4,no
ALH,CCCCc1c2c([nH]c1c3ccc(cc3)O)nccn2,-7.89,2.50182429932138,1.41472916158732,9,0.4,0.6,1376
64E,CCCc1c-2c([nH]n1)OC(=O)c3c2cccc3,-8.31,1.40017424667181,1.03846522541426,8,0.2,0.4,no
K4D,c1cc(c(cc1OCC(F)(F)F)C(=O)NC[C@H]2CCCCN2)OCC(F)(F)F,-7.73,0.547950573627396,6.00513358721751,6,0.4,0.4,2536
082,C[C@]1(C(=O)NC(=O)O1)c2cccc(c2)CN3c4ccccc4N(C3=O)c5c6ccc(cc6on5)OC,-9.76,3.05667065468072,0.396296517382274,4,0.2,0.6,no
2WL,c1ccc(cc1)Cn2cc(nc2)C(=O)N3CCN(CC3)c4ccccc4Cl,-8.28,1.32920485204226,0.929212075367109,3,0.2,0.4,no
3TE,Cc1cc(nc(n1)SCC(=O)Nc2ncc(s2)Cc3cccc4c3cccc4)C,-9.02,2.32901710922424,5.75424152153954,7,0.2,0.4,2437
ILF,c1cc(cc(c1)OC(F)(F)F)c2cc(c(c(c2)F)NC(=O)c3ccsc3C(=O)O)F,-8.63,2.66903703491915,6.33256478593931,3,0.2,0.6,2641
055,Cc1cccc(c1NC(=O)Nc2cc3ccccc3cc2C(=O)N[C@@H](c4ccccc4)C(=O)O)Cl,-8.7,3.93165653034478,6.53904818067926,8,0.6,0.4,2605
QJS,c1ccc(cc1)[C@H]2C[C@@H]2C(=O)Nc3c4cc(ccc4[nH]c3C(=O)O)F,-8.53,1.87775707607759,6.32975059715706,3,0.2,0.4,no
UQG,[H]/N=C(\c1ccc(cc1)Nc2c(c(ncn2)c3ccc(cc3)C)O)/N,-8.02,2.32337401775126,0.796288057912661,4,0.4,0.4,no
LBU,COC(=O)[C@@]1(C(=C(C(=O)O1)O)c2ccc(cc2)O)Cc3ccc(cc3)O,-8.21,3.18105201546879,1.47056370709447,4,0.6,0.4,2001
QTT,Cc1cccc(n1)CN(C)[C@H]2CCCC[C@@H]2N(Cc3cccc(n3)C)CC(=O)O,-7.92,2.45933300937191,4.39311911611831,9,0.6,0.4,no
S91,Cc1cccc(c1)Nc2c(cnc(n2)Nc3ccc(cc3)CC(=O)O)C(=O)N,-8.08,2.89964515703455,6.45365697779541,6,0.6,0.4,no
A45,c1cc(cc(c1)n2nc3c(n2)nc(nc3O)N)C(=O)O,-8.23,1.23305188446125,7.04572570557302,3,0.2,0.4,no
KHT,c1cc2c(cc1C(=O)NCC3=CC3)nc([nH]2)Nc4cc(ccn4)CN5CCN(CC5)C(=O)CC(F)(F)F,-8.62,2.06095000646847,7.31391700482647,6,0.2,0.4,no
BJ4,Cc1ccc(cc1)C2=Nc3c(cccc3OC)C(=O)N2,-7.55,1.08895307517015,0.456923265558356,4,0.6,0.6,1933
G2E,CCCCCN1c2ccccc2[C@]3(C1=O)COc4c3cc5c(c4)OCO5,-7.7,1.65774225549381,2.4447478150979,9,0.4,0.6,no
5W0,Cc1cnc(nc1Nc2cccc(c2)NS(=O)(=O)C(C)(C)C)Nc3ccc(c(c3)F)N4CCN(CC4)C,-8.11,2.64536951708875,3.33646906758959,12,0.4,0.4,no
3YO,Cc1c(ccc(c1NC(=O)c2cc3ccccc3s2)F)C4=NNC(=O)C(=C4)Nc5cc6n(n5)CCN(C6)C,-8.73,2.23100016010812,0.173976128997913,4,0.2,0.4,1040
6H3,CCC(=O)Nc1ccccc1Nc2c(cnc(n2)Nc3ccc(cc3)N4CCN(CC4)C)Cl,-8.3,1.49350019283857,6.03872614866573,9,0.2,0.4,2599
A1LWK,c1ccc2c(c1)c(c([nH]2)C3=Nc4ccccc4C3=O)O,-7.88,2.55636495090606,8.70593194320048,2,0.4,0.6,409
9N8,c1cc(c(c(c1)Br)C(=O)c2cc([nH]c2)C(=O)Nc3cccnc3)F,-8.04,1.03588457520296,6.3342005269006,3,0.6,0.2,76
RVU,Cc1ccc(c(c1)N2CC(CC2=O)C(=O)Nc3[nH]c4ccccc4n3)OC,-8.22,3.27822737126505,1.33713162886783,4,0.6,0.4,no
95L,c1cc2c(cc1F)c(c(cn2)C(=O)NN)N,-8.08,1.6247491306526,6.32932673724038,3,0.2,0.6,no
7L4,c1ccc(cc1)c2cc(c3ccccc3n2)O,-7.67,1.53316477234917,8.7062391308833,2,0.4,0.6,2445
9G4,CC(=O)NCc1ccc(cc1)N2C(=O)C=C(C(=N2)C(=O)N)Oc3ccc(cc3)Cl,-8.87,3.76062501680243,4.78447355328066,8,0.4,0.4,no
G41,C[C@@H](c1ccc(cc1)Nc2ncc3cc(ccc3n2)c4ccncc4)NC(=O)[C@@H]5CCCCN5,-9.76,2.59209304986689,5.5050939156845,8,0.2,0.4,no
JR5,Cn1c(c2c(n1)CCC2)NC(=O)[C@@H]3CCCN3S(=O)(=O)c4ccc(cc4)F,-7.96,2.64087347489334,1.55871382949917,4,0.6,0.4,no
68O,CCc1cc(c(cc1F)Oc2ccccc2F)O,-7.78,1.38744886342972,1.19966991340286,6,0.4,0.4,no
3FR,Cc1c2cnc(cc2n(n1)c3cc(cc(c3)Cl)c4ccccc4C(=O)N)N[C@@H](C)c5ccccc5,-8.62,5.02725722382406,5.31005157492775,7,0.6,0.8,1449
IWH,Cc1ccc(c(c1)C)CN2C=C(C=CC2=O)C(=O)N,-7.5,0.553145103049647,0.991385376406212,4,0.6,0.6,no
QEQ,c1cn(nn1)c2cnn(c2O)c3cc(ncn3)N4CCOCC4,-7.59,0.87731178282015,8.70561825974377,2,0.4,0.6,no
P5M,COc1cc(cc(c1O)O)c2c(cc3c(cc(cc3[o+]2)O)O)O,-8.11,1.79286649803368,2.611319840329,4,0.2,0.6,no
0MJ,Cc1ccc(cc1)S(=O)(=O)N[C@@H]2C[C@@H](CNC2)C(=O)NCC3c4ccccc4Oc5c3cccc5,-9.28,5.67324199212987,5.63341464961165,6,0.6,0.6,no
VJ7,Cc1cn(c2c1cccc2)CCC(=O)NS(=O)(=O)c3ccc(cc3)Oc4ccccc4,-9.26,2.57437694876297,4.86435914311136,9,0.4,0.2,no
HIG,CCc1nc2c(cc(nc2n1[C@H]3CCc4c3ccc(c4)c5ccccc5c6[nH]nnn6)C)C,-8.76,3.7654804275187,3.29133452168241,6,0.4,0.4,no
X0L,Cc1ccc(cc1)CN2c3ccccc3NC(=O)C2=O,-8.27,2.32984374260667,0.103415154765694,4,0.2,0.6,no
2ZT,c1ccc2c(c1)ccc(n2)COc3ccc4cccnc4c3,-9.84,4.17140863752523,0.32136699206372,4,0.4,0.4,2613
4UE,CCOC(=O)c1cc2cc(ccc2[nH]1)c3cncn3C,-8.23,1.48926665942586,1.40017150535732,6,0.2,0.4,no
A1B3J,COc1ccc(cc1CC(=O)N2CCS[C@H](C2)C(=O)N)C(F)(F)F,-7.75,1.8484906724995,0.673271159386417,4,0.6,0.4,no
N1J,CCN1CC2(C1)CN(C2)c3ccc(nc3)Nc4ncc(c(n4)c5cnn6c5[C@@H](CCCC6)C)F,-9.72,2.74209539354015,3.31619723379409,6,0.2,0.4,2536
L20,Cc1c2cc(ccc2[nH]n1)c3cc(cnc3)OC[C@H](Cc4c[nH]c5c4cccc5)N,-9.44,2.72582105250273,5.28574412669751,10,0.2,0.4,2072
O5L,c1cc(ccc1C(=O)N)C(=O)NOCc2ccc(c(c2)C(F)(F)F)Sc3ccc(cc3)N,-9.24,5.94918306781219,0.387012582783889,4,0.6,0.6,1163
R88,C[N@@](C\C=C\COc1ccc(cc1)C(=O)c2ccc(cc2)Br)C3CC3,-8.21,1.45066774608342,2.39592319666415,8,0.2,0.4,no
DX8,COc1ccc(cc1)c2c(c3c([nH]2)N=C(NC3=O)N)C#N,-7.85,1.96317059367987,1.43170113057131,4,0.4,0.4,no
A1L3K,C[C@@H](c1ccccc1)NC(=O)N2CCc3c(cccc3c4ccc(cc4)C(F)(F)F)C2,-8.71,3.81669804943089,5.91413698080425,8,0.4,0.4,no
QQA,CN1CCN(C(=O)C1)c2ccc(nc2c3ccc(cc3Cl)Cl)NCCNc4ccc(c(n4)N)[N+](=O)[O-],-7.98,1.47348743569843,5.18204277866593,8,0.2,0.6,no
